algorithm,seed,Yhp,Yhc,D,productivity_DH,process_yield_H_Gin,Bp,Bc,G,A,Hp,Hc,H_total
MOEAD_TCH,101,0.8036484821788752,0.7400207826035468,0.10301526544473005,0.6689082190927047,0.32466460975707945,1.4662943790162422,0.17280607762980105,0.7158298904617407,0.017634985128172985,6.001406381779651,0.4918858133619385,6.493292195141589
MOEAD_TCH,101,0.7918069712829318,0.7127120258527525,0.10649485487832333,0.687289315264075,0.3226866293443677,1.572215257508332,0.19115747953662546,0.5434247556169198,0.014284467670184525,5.979503775528807,0.4742288113585479,6.453732586887354
MOEAD_TCH,101,0.7896352692236626,0.7231429305377782,0.1087089028529517,0.6986965608813877,0.3213612420624372,1.5863713382142886,0.18091477903079362,0.6104973421159636,0.01732280132613145,5.954680492859712,0.4725443483890324,6.427224841248744
MOEAD_TCH,101,0.7858950989470266,0.7231429305377782,0.10966725379842976,0.7034324020390124,0.3207121440881217,1.621175884229773,0.17746828183745977,0.5730977151649564,0.018125708072190456,5.950700687753345,0.4635421940090889,6.414242881762434
MOEAD_TCH,101,0.789306169350043,0.7123539506518288,0.1108345861851864,0.7086387673853818,0.31968304830468836,1.5775445514704272,0.19536748832846854,0.6920673680748746,0.015714029564694604,5.9098343936270785,0.4838265724666886,6.393660966093767
MOEAD_TCH,101,0.7757788356159744,0.7008249922964189,0.11437127790137802,0.725873008296082,0.31733186059265683,1.7026970909833812,0.19445071657175636,0.5324865013866421,0.015908799395027585,5.891131509724251,0.4555057021288851,6.346637211853136
MOEAD_TCH,101,0.7750531429948881,0.7125964886455082,0.114855133007726,0.7284448226906249,0.31711461369411514,1.7095410626662715,0.18233155080672994,0.5562796296750034,0.018761327868686267,5.890214210319928,0.45207806356237534,6.342292273882303
MOEAD_TCH,101,0.7750531429948881,0.7125964886455082,0.11511160436845153,0.7297363542954731,0.3169690659334911,1.708388875646667,0.18275862450522304,0.5663885142684537,0.018861192884204358,5.886244356360857,0.45313696230896605,6.3393813186698225
MOEAD_TCH,101,0.7750615920914553,0.6960188259770007,0.1181633790533327,0.7441113911874315,0.31486548419184046,1.6913911158358572,0.20498458999683963,0.6735376917443836,0.01617737527279956,5.827961099565,0.46934858427180914,6.297309683836809
MOEAD_TCH,101,0.7710427615062414,0.6843484173818037,0.11986391505069419,0.7520068890555429,0.313691943374908,1.7246726900245768,0.2148396794728582,0.6379006734921399,0.014914477792610277,5.808055697907966,0.46578316959019417,6.27383886749816
MOEAD_TCH,101,0.7710427615062414,0.6843484173818037,0.11986391505069419,0.7520068890555429,0.313691943374908,1.7246726900245768,0.2148396794728582,0.6379006734921399,0.014914477792610277,5.808055697907966,0.46578316959019417,6.27383886749816
MOEAD_TCH,101,0.7710427615062414,0.6843484173818037,0.11986391505069419,0.7520068890555429,0.313691943374908,1.7246726900245768,0.2148396794728582,0.6379006734921399,0.014914477792610277,5.808055697907966,0.46578316959019417,6.27383886749816
MOEAD_TCH,101,0.757915537829355,0.682967092593315,0.12612527175110994,0.7805875949513272,0.30944932134287273,1.833534018606859,0.2082291827575447,0.629051113316703,0.017767856564861278,5.740409398358097,0.44857702849935643,6.188986426857454
MOEAD_TCH,101,0.757915537829355,0.682967092593315,0.12612527175110994,0.7805875949513272,0.30944932134287273,1.833534018606859,0.2082291827575447,0.629051113316703,0.017767856564861278,5.740409398358097,0.44857702849935643,6.188986426857454
MOEAD_TCH,101,0.7570979045500403,0.6712502338358419,0.12717304220660944,0.7851044709619459,0.3086756663752841,1.83571645739905,0.2212705232905899,0.6363034138709236,0.01587666107646947,5.72171714151046,0.45179618599522164,6.173513327505682
MOEAD_TCH,101,0.7566344962355379,0.6712080463579001,0.12849554332404198,0.790880250677165,0.30774617944636085,1.8334262730253452,0.2227437596155682,0.6883093785024896,0.0162747693695881,5.7002062454099764,0.4547173435172402,6.1549235889272165
MOEAD_TCH,101,0.7566344962355379,0.6712080463579001,0.12849554332404198,0.790880250677165,0.30774617944636085,1.8334262730253452,0.2227437596155682,0.6883093785024896,0.0162747693695881,5.7002062454099764,0.4547173435172402,6.1549235889272165
MOEAD_TCH,101,0.7440722502570564,0.6712080463579001,0.13247539720089788,0.8077412456364862,0.3048646249429821,1.9482031985905242,0.21219295803428767,0.5963944005339009,0.018764320501838856,5.664113951649412,0.43317854721022997,6.097292498859642
MOEAD_TCH,101,0.7440722502570564,0.6712080463579001,0.13247539720089788,0.8077412456364862,0.3048646249429821,1.9482031985905242,0.21219295803428767,0.5963944005339009,0.018764320501838856,5.664113951649412,0.43317854721022997,6.097292498859642
MOEAD_TCH,101,0.7442057258337131,0.6690280476408901,0.13403141766803328,0.8146783816808335,0.3039132152204101,1.9384153230382106,0.21700507827481783,0.6599603593042399,0.018787712111355145,5.639609358538848,0.43865494586935444,6.078264304408202
MOEAD_TCH,101,0.7442057258337131,0.6710760395690228,0.13578079100970733,0.8215908376880767,0.30254310332797335,1.9274511048446181,0.2172082948419746,0.7566778591409086,0.019876620553995066,5.607710153658064,0.443151912901403,6.050862066559467
MOEAD_TCH,101,0.7442057258337131,0.6710760395690228,0.13578079100970733,0.8215908376880767,0.30254310332797335,1.9274511048446181,0.2172082948419746,0.7566778591409086,0.019876620553995066,5.607710153658064,0.443151912901403,6.050862066559467
MOEAD_TCH,101,0.7331063623015628,0.6542828512366538,0.13993497388377507,0.8388002008994583,0.2997107076305797,2.025856621666571,0.22698039698018208,0.6546214320058839,0.018673059766419885,5.564645119538605,0.4295690330729882,5.994214152611594
MOEAD_TCH,101,0.7331063623015628,0.6542828512366538,0.13993497388377507,0.8388002008994583,0.2997107076305797,2.025856621666571,0.22698039698018208,0.6546214320058839,0.018673059766419885,5.564645119538605,0.4295690330729882,5.994214152611594
MOEAD_TCH,101,0.7338466554146016,0.64973106390783,0.14073913775065935,0.8421243567959122,0.2991791658862735,2.0127712383720064,0.23391747253581482,0.6978321555773792,0.01791532773807497,5.549678301788423,0.4339050159370471,5.98358331772547
MOEAD_TCH,101,0.7275364392641149,0.6476256180490815,0.14220997077028574,0.8475406210010864,0.29798916925808727,2.0735242677998285,0.2301696233854516,0.6256402819497882,0.018558822943278763,5.536756762806746,0.4230266223549991,5.959783385161745
MOEAD_TCH,101,0.7275364392641149,0.6408155547662878,0.14472091520247687,0.8577393573695505,0.2963425694791593,2.058563279173985,0.24104440594386112,0.7228248308262485,0.017953738161873154,5.496807698193045,0.43004369139014137,5.926851389583186
MOEAD_TCH,101,0.7275364392641149,0.6408155547662878,0.14472091520247687,0.8577393573695505,0.2963425694791593,2.058563279173985,0.24104440594386112,0.7228248308262485,0.017953738161873154,5.496807698193045,0.43004369139014137,5.926851389583186
MOEAD_TCH,101,0.723558673524607,0.6536530730344409,0.14657996685290375,0.8644480916802625,0.2948725225691159,2.0908949054053294,0.22505077246560248,0.7578941797591859,0.021942682729233463,5.472716990341551,0.4247334610407673,5.897450451382318
MOEAD_TCH,101,0.7238411894665989,0.636966140081358,0.147118124928622,0.8668827961755935,0.2946213447854175,2.084867855203991,0.243803994358155,0.7444253924642624,0.018259856716043972,5.464657185033061,0.4277697106752898,5.8924268957083505
MOEAD_TCH,101,0.7175409241873197,0.62860912724972,0.14869027508006294,0.8725626799024218,0.29341618993998986,2.145511738425481,0.24696210065301352,0.657809682835441,0.017716486087368068,5.4503204445288045,0.4180033542709923,5.868323798799797
MOEAD_TCH,101,0.7178618306634952,0.6220548890388553,0.15106156710668778,0.8815220875279667,0.2917757654749432,2.1267246954399335,0.25782838480395726,0.7621760050420676,0.01715539338845981,5.411158960788796,0.42435634871006817,5.835515309498865
MOEAD_TCH,101,0.7178618306634952,0.6220548890388553,0.15111844453108503,0.8817196200330879,0.29173130479506704,2.126327724074853,0.25790179539804386,0.7652073585483592,0.01717007718632075,5.410148921659642,0.4244771742416981,5.83462609590134
MOEAD_TCH,101,0.7101157946005339,0.6192730009442574,0.15337729048882465,0.8898913057287087,0.29009878284215346,2.1997244379725878,0.25416523949464576,0.6861435533489363,0.01797319553962236,5.388562184754319,0.413413472088751,5.801975656843069
MOEAD_TCH,101,0.7113386515397381,0.6200984765922354,0.15383670191010104,0.8917189450331519,0.28982646337356277,2.1830258267883815,0.25545584586248943,0.7363893583955687,0.018139861822381857,5.37955862877791,0.4169706386933456,5.796529267471255
MOEAD_TCH,101,0.7113386515397381,0.6200984765922354,0.15547374201511374,0.8971546866403112,0.28852289621777355,2.1711273082953606,0.2574468165714577,0.825796046077574,0.018600579166254926,5.350237501632579,0.42022042272289223,5.770457924355471
MOEAD_TCH,101,0.7042922419820499,0.6190595742918175,0.15724833520608356,0.9037227638384709,0.2873552723639608,2.240773174845744,0.2524287549562124,0.7346298340592823,0.019605520261601936,5.336887924967958,0.4102175223112577,5.747105447279216
MOEAD_TCH,101,0.7042922419820499,0.6190595742918175,0.15724833520608356,0.9037227638384709,0.2873552723639608,2.240773174845744,0.2524287549562124,0.7346298340592823,0.019605520261601936,5.336887924967958,0.4102175223112577,5.747105447279216
MOEAD_TCH,101,0.7026850879761432,0.6106756356952505,0.158590833880945,0.9084267074277385,0.2864058045465917,2.2502757892528598,0.2612159257332906,0.7414514261349605,0.01850327691165817,5.3183852440433625,0.40973084688847095,5.728116090931834
MOEAD_TCH,101,0.6997005998385295,0.5987140010619114,0.16205713937691946,0.9199815489884892,0.28384480700006576,2.2603211597801036,0.2750191043349046,0.817102666122927,0.017562235930388765,5.266570863862743,0.4103252761385722,5.676896140001315
MOEAD_TCH,101,0.6997005998385295,0.5987140010619114,0.16205713937691946,0.9199815489884892,0.28384480700006576,2.2603211597801036,0.2750191043349046,0.817102666122927,0.017562235930388765,5.266570863862743,0.4103252761385722,5.676896140001315
MOEAD_TCH,101,0.6997005998385295,0.5961938710749867,0.1629064394955202,0.9224393406469598,0.2831193608747204,2.2535390446964585,0.2787921545014536,0.8607770899261056,0.017351656848917655,5.25076846802163,0.4116187494727781,5.662387217494408
MOEAD_TCH,101,0.6925431529606239,0.5775896224089526,0.16403288390003937,0.9259757002303043,0.28225306969381464,2.3288568756176846,0.2920483423457582,0.6992830900054269,0.015411503791552641,5.2457243966589635,0.39933699721732907,5.645061393876293
MOEAD_TCH,101,0.6925431529606239,0.5818723023211675,0.16614901470583188,0.9333525583289156,0.28087815025007024,2.3147095189348845,0.2900986994942646,0.8066932799756601,0.01645610137920092,5.213857631948694,0.40370537305271104,5.617563005001405
MOEAD_TCH,101,0.6925431529606239,0.5775896224089526,0.1666275220632874,0.934694129821341,0.28047411323392646,2.3109267884601628,0.2955647336073551,0.8233879014528807,0.01594291162962974,5.205337073323996,0.4041451913545342,5.60948226467853
MOEAD_TCH,101,0.6835825400772932,0.5995072438820666,0.16795898426310008,0.9389232257470028,0.27950967608741384,2.4058610725333383,0.2622811113488095,0.7251332137078427,0.02087705838081639,5.19757861477416,0.39261490697411705,5.590193521748277
MOEAD_TCH,101,0.6801707135980342,0.5799952281010364,0.17142412271111113,0.9500795763369853,0.2771137344357558,2.4220123907361724,0.283475433025513,0.7613924872355343,0.018422427469574225,5.15081628290866,0.391458405806456,5.542274688715116
MOEAD_TCH,101,0.6801707135980342,0.5799952281010364,0.17142412271111113,0.9500795763369853,0.2771137344357558,2.4220123907361724,0.283475433025513,0.7613924872355343,0.018422427469574225,5.15081628290866,0.391458405806456,5.542274688715116
MOEAD_TCH,101,0.680676607095085,0.5799952281010364,0.17156498749439486,0.9505690435094424,0.27702885576828373,2.4150798672989575,0.2842593714528582,0.7800819432920485,0.018415223003584516,5.14803614912799,0.3925409662376852,5.540577115365675
MOEAD_TCH,101,0.6782058772942012,0.5798815720210682,0.17327830415676743,0.9557630738685909,0.2757884429097073,2.4314518159721215,0.28349081382635044,0.8058438810546332,0.019058021517280328,5.1244718147247745,0.3912970434693714,5.5157688581941455
MOEAD_TCH,101,0.6766155900507431,0.554466911207692,0.17511732528090496,0.96081378016365,0.2743343009100935,2.436598275459392,0.312256243938945,0.8018659633308816,0.015707163106473486,5.09808243423136,0.38860358397051015,5.48668601820187
MOEAD_TCH,101,0.6755956371044766,0.5567374942586928,0.1759593755621596,0.9634153228508366,0.2737607245345388,2.44247440741093,0.3093824563111537,0.8234747597003238,0.01625160681695908,5.0866302741976375,0.38858421649313857,5.475214490690776
MOEAD_TCH,101,0.6684709047120965,0.575079443218122,0.17714910141945217,0.96682365012418,0.2728841530601228,2.5174988963580427,0.2819481478617808,0.7539763529194341,0.020103570734190574,5.076099771571295,0.38158328963116117,5.457683061202456
MOEAD_TCH,101,0.6689440030458457,0.5492198135006334,0.17933499027376562,0.973145638791768,0.2713206266401785,2.4963416974844987,0.31370615320415607,0.8103126918148075,0.016399137098127143,5.044200447807616,0.38221208499595366,5.426412532803569
MOEAD_TCH,101,0.6683756823555371,0.5531888967729638,0.17986859724103635,0.9747819431018292,0.27097057464554364,2.4990259453594716,0.3091261847534269,0.8319024526142723,0.017113830954912996,5.036687850028409,0.3827236428824632,5.419411492910872
MOEAD_TCH,101,0.6656028073710129,0.5546098891156118,0.18199581772221363,0.9806415483155566,0.26941320976187016,2.5152643093602656,0.30656519146423644,0.8772914467562369,0.018025748279684502,5.006522251063838,0.381741944173566,5.3882641952374035
MOEAD_TCH,101,0.659976703208879,0.5527100690791116,0.18304183864948687,0.9834958891269651,0.2686533025409276,2.5751349970162654,0.30330796402932886,0.7832105331447207,0.018422546638905232,4.998272535109956,0.37479351570859654,5.373066050818553
MOEAD_TCH,101,0.6571411411106128,0.5398790308761584,0.18528544757519355,0.9894292885482179,0.2670013488638071,2.5921657102281705,0.3168277989228887,0.7952935107161224,0.017199002065891207,4.968279770530001,0.3717472067461411,5.340026977276142
MOEAD_TCH,101,0.6571411411106128,0.5398790308761584,0.18528544757519355,0.9894292885482179,0.2670013488638071,2.5921657102281705,0.3168277989228887,0.7952935107161224,0.017199002065891207,4.968279770530001,0.3717472067461411,5.340026977276142
MOEAD_TCH,101,0.6571411411106128,0.5398790308761584,0.18668807417820346,0.993233227280587,0.26601410712836815,2.5808980109311213,0.3184057065032081,0.8669068202127644,0.017499917069365007,4.946683511364525,0.37359863120283804,5.320282142567363
MOEAD_TCH,101,0.6440996978838756,0.5462849820611013,0.1888516856708491,0.9968511687296108,0.263924350261567,2.7180771058716195,0.2984794888331045,0.6946850848675179,0.020103921092657243,4.919109740305194,0.3593772649261471,5.278487005231341
MOEAD_TCH,101,0.6460348268308354,0.5530464493243316,0.19042958314113573,1.0023948889624765,0.26319305866976495,2.6838017385997985,0.29543018012025263,0.8180471439989923,0.021680367309831843,4.89830503922485,0.3655561341704495,5.263861173395299
MOEAD_TCH,101,0.6462876769383108,0.5401176211938898,0.19233910057468284,1.0075106097647937,0.2619099826178063,2.6664991096552306,0.311706106366625,0.885710458172975,0.01973961643890233,4.872110477294839,0.36608917506128685,5.238199652356126
MOEAD_TCH,101,0.6462876769383108,0.5401176211938898,0.1926863282922348,1.0082766257264522,0.2616367841617867,2.663307034377015,0.31201982355695645,0.9058123442441948,0.019828638363293564,4.866278057043509,0.3664576261922246,5.232735683235734
MOEAD_TCH,101,0.6415593399727234,0.5333723792198318,0.19500644464457279,1.01392608964881,0.25997245667876145,2.7027148540188244,0.31666736744829493,0.8859778799875982,0.019646509633329666,4.837486789994311,0.3619623435809185,5.1994491335752295
MOEAD_TCH,101,0.6374650071359766,0.5328704827722595,0.19704225422436497,1.0185798622116482,0.2584673694028662,2.7356563234043363,0.3147920785134296,0.8875587768345564,0.020427899914731297,4.810253388076684,0.3590939999806392,5.169347388057323
MOEAD_TCH,101,0.6379923489999134,0.5329617251350236,0.19736698361461136,1.0192253850936601,0.25820564474042185,2.725908139917623,0.3155120064640893,0.9213443595418349,0.020484750216418393,4.804065694577303,0.3600472002311344,5.164112894808437
MOEAD_TCH,101,0.6372178333541686,0.49209461391308257,0.2002961214434352,1.0248637315564355,0.2558371385753126,2.7121361109687485,0.36428319731529274,0.9596606741839327,0.01534714020945791,4.763799478821391,0.3529432926848611,5.116742771506252
MOEAD_TCH,101,0.6202200312272921,0.4984911934676751,0.20686454961884182,1.0396883935219554,0.251296898245164,2.868242057531588,0.34387065102291553,0.8662736092119002,0.01855319298707318,4.684136407295196,0.3418015576080834,5.02593796490328
MOEAD_TCH,101,0.6154974164021628,0.5218716981614147,0.204429770375911,1.0315643005884783,0.25230285654863527,2.940581190768819,0.31047892069741795,0.7218357099134045,0.022312782155243807,4.707172858770836,0.33888427220186934,5.046057130972705
MOEAD_TCH,101,0.6202200312272921,0.4984911934676751,0.20686454961884182,1.0396883935219554,0.251296898245164,2.868242057531588,0.34387065102291553,0.8662736092119002,0.01855319298707318,4.684136407295196,0.3418015576080834,5.02593796490328
MOEAD_TCH,101,0.6202200312272921,0.4984911934676751,0.20686454961884182,1.0396883935219554,0.251296898245164,2.868242057531588,0.34387065102291553,0.8662736092119002,0.01855319298707318,4.684136407295196,0.3418015576080834,5.02593796490328
MOEAD_TCH,101,0.6202200312272921,0.4984911934676751,0.2078644585367776,1.0418170149778012,0.25060008389877575,2.8591387004468594,0.3448067216523102,0.9193401738461449,0.01877004676928146,4.66926968213955,0.34273199583596503,5.012001677975515
MOEAD_TCH,101,0.6189778857799572,0.4873689210438419,0.21026704996250214,1.0460957233257968,0.2487540780907783,2.852875545715042,0.35818028611262404,0.9936981314544534,0.01778065783902527,4.634552189430765,0.3405293723848015,4.975081561815566
MOEAD_TCH,101,0.6129093612791376,0.4914222759584177,0.2117334716875101,1.0492346486194213,0.24777250385993513,2.917017529633981,0.3484743556501964,0.9147453974020249,0.019106532352081065,4.6187305299761405,0.33671954722256187,4.9554500771987025
MOEAD_TCH,101,0.5985233468444219,0.4797147920847427,0.2187551463633194,1.0612198253812861,0.2425588250204545,3.035910171635386,0.3527319228304087,0.8828557705109954,0.019968999130277144,4.525949647044845,0.32522685336424484,4.85117650040909
MOEAD_TCH,101,0.5985233468444219,0.4797147920847427,0.2187551463633194,1.0612198253812861,0.2425588250204545,3.035910171635386,0.3527319228304087,0.8828557705109954,0.019968999130277144,4.525949647044845,0.32522685336424484,4.85117650040909
MOEAD_TCH,101,0.593371401505824,0.48854722029654013,0.2220975376809325,1.0662250685385892,0.24003531954288,3.066918995677975,0.3405676825143933,0.9599078052131433,0.02278011552311508,4.4753911296682665,0.325315261189333,4.8007063908575995
MOEAD_TCH,101,0.593371401505824,0.48854722029654013,0.2220975376809325,1.0662250685385892,0.24003531954288,3.066918995677975,0.3405676825143933,0.9599078052131433,0.02278011552311508,4.4753911296682665,0.325315261189333,4.8007063908575995
MOEAD_TCH,103,0.8586238596991156,0.8082737523370607,0.06868676082106237,0.474579964135352,0.34546683994292027,1.054805989218888,0.11935011917984371,0.44184669719161884,0.014248957156308023,6.4061841536297734,0.5031526452286316,6.909336798858405
MOEAD_TCH,103,0.8586238596991156,0.8082737523370607,0.06868676082106237,0.474579964135352,0.34546683994292027,1.054805989218888,0.11935011917984371,0.44184669719161884,0.014248957156308023,6.4061841536297734,0.5031526452286316,6.909336798858405
MOEAD_TCH,103,0.8586238596991156,0.8082737523370607,0.06868676082106237,0.474579964135352,0.34546683994292027,1.054805989218888,0.11935011917984371,0.44184669719161884,0.014248957156308023,6.4061841536297734,0.5031526452286316,6.909336798858405
MOEAD_TCH,103,0.8567968556831341,0.8019330953184495,0.06989409296794828,0.4820220985694091,0.344823201862318,1.0677770642384745,0.12543499301065433,0.4478033817083887,0.013419987119780857,6.388602956830073,0.5078610804162876,6.896464037246361
MOEAD_TCH,103,0.8516998342719231,0.8037223432886468,0.07315118293983619,0.502123047464874,0.34320910974047364,1.1078106819490348,0.1225781647620304,0.4858407084197434,0.01591809719349461,6.362246256357532,0.5019359384519405,6.864182194809473
MOEAD_TCH,103,0.8464440440825649,0.7950299508568884,0.07640635204830877,0.5217461474861612,0.3414285157576175,1.1473914945713908,0.12989261890687398,0.5060422784461469,0.015654887005206727,6.324747815924174,0.5038224992281762,6.8285703151523505
MOEAD_TCH,103,0.839795265195661,0.7785370016662835,0.07925309266487326,0.5385226090704773,0.33974864006106004,1.2008232523081719,0.1422990672197733,0.46819211126596316,0.013622777593400156,6.294730819640819,0.5002419815803822,6.794972801221201
MOEAD_TCH,103,0.8308926198885089,0.7914771302111716,0.08229757045091465,0.5561832004344999,0.337909854074142,1.2804843533512043,0.12294697442236387,0.44560659812231307,0.019823840996898937,6.291534990257524,0.4666620912253157,6.75819708148284
MOEAD_TCH,103,0.8308926198885089,0.7812863719937534,0.08434848782401017,0.5683310911246786,0.336894653233428,1.2721873738802192,0.13636582537565375,0.5076279598915614,0.017472727350828644,6.250768590794278,0.4871244738742817,6.73789306466856
MOEAD_TCH,103,0.8247135015958743,0.757466083442409,0.0875335917038523,0.5861610125913702,0.33482061068309477,1.3187082965034398,0.15752152899816904,0.4828122215792521,0.013703842240301158,6.204451265182468,0.491960948479428,6.696412213661896
MOEAD_TCH,103,0.8247135015958743,0.757466083442409,0.08837692350735103,0.5910056452759206,0.33436649626458304,1.3156383828630618,0.1592382303127763,0.5164415427945908,0.013964758409110354,6.190007487418615,0.4973224378730454,6.68732992529166
MOEAD_TCH,103,0.8216315318198809,0.756776852208351,0.0919912625708064,0.6108142252575517,0.3319957831796271,1.3320229160216581,0.16202168348606366,0.619036877597875,0.015370236008193228,6.135793170600569,0.5041224929919723,6.639915663592541
MOEAD_TCH,103,0.8139869412175993,0.757466083442409,0.09463695655084538,0.6256461197744051,0.33055063401064977,1.4000131955962167,0.1551651406478778,0.5656231449997556,0.01753428624936871,6.126411049886253,0.48460163032674153,6.611012680212995
MOEAD_TCH,103,0.8088895809907035,0.7562361238337398,0.09689189972371617,0.6377613747949008,0.32910974839664353,1.4426845438952929,0.15340770770329554,0.5560527372737069,0.01887278334193912,6.1062735473174845,0.475921420615386,6.58219496793287
MOEAD_TCH,103,0.8047125484544649,0.7447078123374711,0.09922535562750143,0.6501572402053203,0.3276164827496581,1.4744919243554233,0.16333270150746712,0.5488590363832726,0.017225334128870458,6.075875048463703,0.4764546065294589,6.552329654993162
MOEAD_TCH,103,0.8073667303850584,0.7437668225728586,0.09944257892658338,0.6511181083066769,0.32738396134486086,1.44567028959462,0.16831585088896409,0.6186027074291772,0.01674390417233979,6.059109608936918,0.4885696179602987,6.547679226897217
MOEAD_TCH,103,0.8026429923103631,0.7454045954179678,0.10182255252953784,0.663534684218281,0.3258289385476736,1.4841586727607126,0.16413866540278144,0.6288030225871114,0.018754724997881396,6.036013476863163,0.48056529409030885,6.516578770953472
MOEAD_TCH,103,0.7979468471140873,0.6883540567191861,0.10450043731914073,0.67581824425096,0.3233566583970527,1.5113860741503828,0.22563614494895595,0.5622236346919312,0.010098459146298502,5.968754931141286,0.4983782367997668,6.4671331679410535
MOEAD_TCH,103,0.7983045455365857,0.6836904695491185,0.10613306051611295,0.6836139965858399,0.32205516040972676,1.4986756366720506,0.23566942569333485,0.6424109485069108,0.009860467338941137,5.93171311779488,0.5093900903996558,6.441103208194535
MOEAD_TCH,103,0.7813897793558565,0.7520133174284838,0.10754849553568853,0.6906809110955702,0.32110207941792035,1.6769146955989673,0.14119127618939517,0.48691409401754404,0.028303880390913645,5.99388262877989,0.428158959578517,6.4220415883584065
MOEAD_TCH,103,0.782004466128892,0.7354148450265522,0.10951961433385814,0.7020002411543228,0.32049064700609453,1.66268558400426,0.16022447555990077,0.5223903260946946,0.02223963260117997,5.96446876397123,0.44534417615066074,6.409812940121891
MOEAD_TCH,103,0.7851370966776228,0.6788721650918232,0.1120714247498465,0.7139797402364837,0.3185378172135095,1.6106994431930781,0.22944402073641088,0.5985145166852088,0.011294399273639183,5.885706024140702,0.4850503201294878,6.370756344270189
MOEAD_TCH,103,0.7808023205400977,0.7011818426372527,0.11420760642020841,0.7254368784261479,0.3175956931261742,1.6507553559346122,0.20105172601468316,0.6263437789064853,0.0154284256452342,5.880142598834037,0.4717712636894479,6.351913862523484
MOEAD_TCH,103,0.7796700246465047,0.7011818426372527,0.11563318719036927,0.7321308826214212,0.31657472236586337,1.6554527987758554,0.20175914292862104,0.6702595198665591,0.015960032941678904,5.858063217916212,0.4734312294010548,6.331494447317267
MOEAD_TCH,103,0.772975947177265,0.7075739352463053,0.11684638315173773,0.7380723193985133,0.31583019494922926,1.72163495468237,0.1879379644697742,0.5875073022730919,0.018509199281844243,5.861856456364977,0.4547474426196076,6.316603898984585
MOEAD_TCH,103,0.7730080538457279,0.6827230966350458,0.11857763366009354,0.7458978706205144,0.3145187872270473,1.7098091203778956,0.21735955421861053,0.6211044589862302,0.014151245616588893,5.822656895909071,0.4677188486318747,6.290375744540945
MOEAD_TCH,103,0.7744764668004585,0.6768244297699909,0.12020509130011517,0.7525926462720819,0.3130452454767866,1.6835075095371788,0.22896803693844414,0.7349723108733348,0.01350812021834564,5.781378685056198,0.4795262244795338,6.260904909535731
MOEAD_TCH,103,0.7603389354697377,0.6759315192324171,0.12254672606628587,0.763466637850615,0.3115002180628039,1.8237948813340397,0.21282667776617234,0.5273061410589712,0.015162952120517301,5.786097384264853,0.4439069769912259,6.2300043612560785
MOEAD_TCH,103,0.7625326466764853,0.676927936955213,0.12341324990837793,0.7681954320532116,0.31122891286937193,1.797125272125128,0.21659109558873654,0.5985922134211863,0.015361312997726409,5.7707582578555465,0.4538199995318925,6.224578257387439
MOEAD_TCH,103,0.760157520401299,0.6758469811472947,0.1257553016920268,0.7788676400035749,0.3096758663547292,1.81056633547625,0.21827852629930894,0.6480490405857263,0.0160247300460276,5.738414722865245,0.4551026042293393,6.193517327094584
MOEAD_TCH,103,0.758538870390224,0.6771468346836811,0.12694644702207472,0.784180302861867,0.3088626429716091,1.821811816231618,0.2165155310769207,0.6696252444573395,0.01676778820510901,5.723136802106407,0.4541160573257739,6.177252859432182
MOEAD_TCH,103,0.7548551031818562,0.6769866503028192,0.12896933178056316,0.7930632412699987,0.30746194863573006,1.8507787047406528,0.21484576530941288,0.6808033838597084,0.017731821295216398,5.698955059913722,0.4502839128008787,6.149238972714601
MOEAD_TCH,103,0.7465689652428431,0.67393875702223,0.13049450265836096,0.7990537608846261,0.30616376345621854,1.9316284217637416,0.2094887840943667,0.5714033631459854,0.01844041213858291,5.690281119088939,0.4329941500354315,6.12327526912437
MOEAD_TCH,103,0.7462071711375197,0.6653475086192707,0.1320133198931449,0.805914612109768,0.30523988517298734,1.927289756745434,0.2203723332929926,0.607569709168879,0.017184322004493234,5.666659076969451,0.43813862649029556,6.104797703459747
MOEAD_TCH,103,0.7449870319588555,0.6749315968834804,0.1335521732982352,0.8126121738329067,0.30423023218733525,1.9327246870412376,0.21114839347405792,0.6692085183578319,0.019919035372559346,5.646202384343644,0.4384022594030613,6.084604643746705
MOEAD_TCH,103,0.7449472259456333,0.6645772415824204,0.13475750440105994,0.8176988367806981,0.3033964009704036,1.9257686502499956,0.22370293036763825,0.7020365854572631,0.01798664187570642,5.624702648836921,0.4432253705711507,6.067928019408072
MOEAD_TCH,103,0.7401645380440384,0.6681104370196262,0.13621009845714982,0.8236842078977485,0.30235798124647506,1.9701885852580014,0.21604095324953432,0.6698070374823641,0.01977418745553949,5.612258284876761,0.43490134005274067,6.047159624929502
MOEAD_TCH,103,0.7357039068615757,0.6683893957190891,0.13764159231483186,0.8292932877873417,0.30125097866147665,2.0106979147407897,0.2123304487280819,0.6409532065091391,0.02088877262786173,5.597049482749845,0.4279700904796887,6.0250195732295335
MOEAD_TCH,103,0.7335240314885901,0.6646785133244051,0.13942729348039531,0.8366351069012541,0.30002558538471963,2.024332606889946,0.2160033144656803,0.665518946189333,0.020873717217573553,5.572347192036346,0.428164515658047,6.000511707694392
